CustomerID,CreditScore,Gender,Married,Age,Dependents,NumBankAccts,HasCrCard,EmergingMarketFund,RealEstate,PrivateEquity,GovtBonds,CorpBonds,ETF Tech,ETF Health,ETF Med,EstimatedSalary,Mortgage,Risk Profile,Debt,Net Assets,Portfolio Return,Diversification,BusinessOwner,Revenue,Margin,LifeInsurance,NumTransactions,LastTransactionAmt,ForeignAssets,NumProducts
15624068,779,Female,1,26,3,2,0,1,1,0,1,0,1,0,1,111906,0,0.5,34813,22395,0.097,0.1763,1,60354.19,0.07,1,4,4401.3,0.32,1
15595221,850,Female,1,33,5,1,1,1,0,0,0,0,0,0,1,113178,0,0.27,0,79633,0.1536,0.2479,0,49274.87,0.06,0,2,6034.7,0.11,4
15637131,829,Male,0,38,1,2,1,1,0,0,1,0,0,0,0,30530,0,0.18,7845,60956,0.1383,0.42,0,60507.53,0.08,0,10,2694.3,0.44,1
15613471,579,Male,0,31,1,2,1,1,0,1,1,0,0,1,0,18800,0,0.38,32452,27521,0.1247,0.1841,0,34507.66,0.04,1,1,3386.9,0,6
15583499,510,Male,0,32,0,1,1,0,0,0,1,1,0,0,1,46128,0,0.06,14075,40769,0.1604,0.3903,1,96250.67,0.1,1,1,7196.8,0,1
15752816,531,Male,1,29,0,1,0,0,1,0,0,1,0,1,1,75585,0,0.23,14852,46434,0.1683,0.3233,0,60459.39,0.08,0,7,4737.9,0.12,2
15804075,628,Female,1,36,1,1,1,1,0,1,0,0,1,1,0,63086,0,0.22,9331,38170,0.1557,0.1817,0,89742.24,0.11,0,7,8057.9,0.06,5
15800517,633,Male,1,32,1,2,1,0,1,1,0,0,1,0,0,74415,0,0.25,29597,46220,0.1524,0.2878,1,31999.15,0.03,1,6,8626.5,0,4
15712319,714,Male,1,45,4,2,0,1,0,0,0,1,0,1,1,139889,0,0.47,17180,28686,0.1299,0.3995,0,8531.54,0.04,1,7,8839.4,0,4
15797389,604,Male,0,23,0,1,1,0,1,0,0,1,0,0,1,7267,0,0.13,0,20490,0.1208,0.346,1,32612.47,0.05,1,2,3506.7,0.33,2
15621432,630,Male,1,35,3,2,0,1,1,1,0,0,0,1,1,186826,0,0.47,703,61367,0.1031,0.1123,0,95878.21,0.1,0,6,4595.3,0.17,2
15779390,850,Female,1,31,4,1,1,0,0,0,0,1,1,0,0,162149,0,0.18,18550,60415,0.1556,0.2976,1,38695.98,0.12,1,5,1498.5,0,6
15711219,788,Female,1,57,3,1,1,1,0,0,1,1,1,0,1,180150,1,0.43,44574,51803,0.1705,0.4385,1,23549.06,0.04,1,6,8789.7,0.32,2
15770498,798,Female,1,37,0,1,1,0,1,0,1,0,1,1,1,83478,0,0.45,2920,51793,0.0884,0.4076,0,71186.53,0.09,1,4,3748.8,0,5
15678727,770,Male,0,45,0,1,1,1,1,0,0,0,1,1,1,26164,1,0.37,5188,77065,0.1064,0.4679,0,27677,0.05,0,8,5888.2,0,5
15573893,569,Male,0,25,1,2,1,0,1,1,1,1,0,0,0,44381,0,0.43,0,47802,0.107,0.2424,1,85970,0.1,1,3,9318.8,0.28,2
15740104,425,Female,1,22,4,2,0,0,0,0,0,0,1,0,1,136365,1,0.13,42595,51607,0.1615,0.2817,1,16954.3,0.04,1,10,9280.4,0.38,6
15792649,547,Female,1,31,0,2,0,1,1,1,0,1,0,1,1,99294,0,0,42423,93367,0.1551,0.422,0,35440.15,0.09,0,5,2408.5,0.31,4
15605275,725,Male,1,45,4,1,0,1,0,1,1,0,0,1,0,173464,1,0.18,32528,21921,0.1143,0.3104,1,19430.72,0.09,0,8,6690,0.12,5
15572467,506,Male,1,37,4,2,1,1,0,0,1,0,0,1,0,127544,0,0.03,40268,77861,0.1311,0.1378,0,8360.13,0.04,1,6,7899.9,0.47,6
15738219,632,Female,0,36,1,2,1,1,0,1,1,0,0,0,1,52527,0,0.29,4054,25130,0.1509,0.2811,0,28895.28,0.03,1,6,3454.9,0,6
15600710,620,Male,0,22,0,1,1,1,1,1,1,0,0,0,1,32589,0,0.49,5744,38023,0.1108,0.1459,0,56818.51,0.12,0,9,9045.6,0.22,4
15804394,663,Male,0,32,0,1,1,0,1,0,0,0,1,1,0,47161,1,0.47,0,74528,0.1269,0.1148,0,54963.44,0.1,0,10,5349.9,0.15,3
15694188,700,Female,0,46,1,2,0,0,0,1,0,0,1,0,0,45424,0,0.37,30148,74876,0.1307,0.2884,1,46640.41,0.05,1,9,5041.6,0.19,1
15583718,696,Male,0,38,1,1,1,1,0,1,1,0,0,0,1,8018,0,0.35,22188,52345,0.1763,0.3601,0,11872.37,0.04,1,7,5648.7,0.19,1
15802478,767,Male,1,31,5,2,1,0,0,0,0,1,1,0,1,195668,0,0.23,14803,49267,0.0918,0.2368,0,89639.07,0.11,1,5,4676.1,0.42,2
15619343,561,Male,1,56,4,2,1,1,1,1,1,1,1,1,1,133167,1,0.03,36277,20155,0.0946,0.1765,1,97023.26,0.13,0,2,9350.7,0.42,2
15758813,350,Male,1,39,4,2,0,1,0,1,1,0,1,1,0,123602,1,0.46,23000,47496,0.1575,0.1925,0,89111.18,0.09,0,4,4235.5,0,1
15761374,706,Male,1,54,2,1,1,0,0,1,1,0,1,1,0,186239,0,0.39,0,88596,0.1799,0.4369,1,41327.02,0.06,1,8,523.6,0.25,3
15569209,464,Female,1,34,5,1,1,1,0,1,0,0,1,1,1,158669,0,0.06,11773,71538,0.1201,0.1208,1,63938.67,0.07,1,8,6814.4,0.29,5
15788539,501,Female,0,34,0,1,1,1,0,0,0,1,1,0,1,9249,0,0,741,65479,0.1201,0.1491,1,64220.12,0.1,0,9,8353.4,0.09,3
15747222,745,Female,1,35,3,2,1,0,1,0,1,1,0,1,0,116581,0,0.31,0,30761,0.0928,0.2202,1,28691.7,0.08,1,5,5327.7,0.48,2
15769346,587,Female,0,36,1,2,1,1,0,0,1,1,0,1,1,44688,0,0.37,21384,76229,0.1377,0.2943,1,23047.83,0.1,0,2,5542.5,0,3
15699634,667,Female,1,48,5,2,1,1,1,0,1,1,1,0,0,148608,0,0.38,28358,23934,0.1347,0.4012,0,21421.88,0.04,1,1,5046.6,0.28,5
15589076,737,Male,1,36,2,1,0,0,0,1,1,0,1,1,1,188671,1,0.37,8049,72243,0.1034,0.1007,0,33328.17,0.09,1,5,4674.2,0.03,1
15812338,485,Female,1,30,5,1,1,0,0,0,0,1,0,1,1,107067,0,0.21,10996,37867,0.1759,0.4057,0,55027.76,0.11,0,8,7125.9,0.17,1
15758845,590,Female,1,37,0,1,0,0,1,0,1,1,0,1,0,61759,1,0.23,33409,32658,0.175,0.2778,1,18901.1,0.12,1,10,761.7,0.08,5
15685844,518,Female,1,35,4,1,0,1,0,0,0,0,0,1,1,192777,0,0.09,0,64427,0.1756,0.4486,0,11025.42,0.1,1,4,1029.5,0.33,3
15583090,581,Female,0,29,1,2,1,0,1,1,1,1,1,0,1,46735,0,0.21,14623,67837,0.1665,0.2508,1,35382.18,0.07,0,9,6525.6,0,5
15587581,785,Female,1,33,5,2,1,0,1,0,1,0,1,0,0,169118,0,0.35,0,92667,0.1405,0.1248,1,67847.96,0.11,1,9,8232.3,0.47,4
15633640,799,Female,1,52,1,1,1,0,0,0,0,0,1,1,1,89081,0,0.28,31926,78427,0.1471,0.3706,1,33960.34,0.05,1,7,583,0.14,2
15573741,698,Male,1,38,3,1,1,0,0,0,0,0,1,0,1,105228,0,0.2,16859,88774,0.1737,0.3965,0,35628.9,0.08,1,6,1901.5,0,1
15633574,730,Female,1,41,3,1,1,0,1,1,0,1,0,1,1,128247,0,0.39,19701,78778,0.0801,0.232,0,20153.4,0.05,0,7,9270,0.17,4
15711455,740,Female,1,36,0,1,0,1,0,1,1,0,0,1,0,94555,1,0.38,7963,88911,0.1345,0.1993,1,13845.58,0.07,0,8,3081.5,0,1
15570601,785,Female,0,47,0,1,1,1,1,0,1,1,0,0,0,33824,1,0.22,28192,69405,0.178,0.124,0,26930.88,0.11,1,2,5424,0.28,2
15690925,527,Female,1,29,1,1,1,1,0,0,1,0,0,0,1,97468,1,0.19,0,21859,0.1616,0.4582,1,31667.52,0.04,0,2,5320.6,0,4
15709338,544,Female,1,29,4,1,1,1,1,1,0,0,0,1,0,164137,0,0.16,32610,25295,0.1269,0.4529,1,20691.3,0.11,1,5,8507,0.04,5
15780746,705,Male,1,61,2,2,1,0,1,1,1,0,1,0,1,191314,0,0.08,0,21724,0.1779,0.1585,1,16862.58,0.07,1,2,4151.6,0.03,6
15681956,684,Male,1,34,0,2,1,1,1,1,0,1,0,0,1,65258,0,0.5,6798,74373,0.1686,0.4042,1,45574.7,0.09,1,10,6680.2,0.08,5
15778190,639,Female,1,28,2,1,1,0,1,0,1,1,1,1,1,178223,0,0.3,24933,57866,0.1494,0.3619,0,41032.56,0.05,1,4,470.3,0,5
15786852,565,Female,1,38,4,2,1,0,1,1,1,0,1,1,1,179445,0,0.32,33499,96392,0.1592,0.1117,0,103387.88,0.11,1,9,8124.4,0,5
15726494,481,Male,1,44,0,1,1,1,0,0,0,1,0,1,1,65501,1,0.24,7495,25730,0.0977,0.2139,0,25054.27,0.06,0,4,5784,0,3
15641183,731,Male,1,25,1,1,1,0,1,0,0,1,0,0,0,97878,0,0.28,5489,55213,0.1527,0.3342,1,19737.85,0.07,0,6,1239.8,0,2
15805312,607,Male,1,45,5,1,0,1,0,1,1,1,1,0,0,113052,0,0.13,0,85759,0.1605,0.3159,0,33803.04,0.11,1,6,8451.8,0.03,5
15636572,760,Female,1,32,3,2,1,1,1,0,0,0,0,0,1,105969,0,0.31,14420,77881,0.1362,0.274,1,30167.25,0.11,1,6,4851,0.34,5
15632575,559,Female,1,70,2,1,1,1,0,0,0,1,0,1,1,122997,0,0.5,3032,78777,0.165,0.3426,0,44795.45,0.08,1,7,935.1,0,6
15740164,715,Female,1,33,0,1,1,1,1,0,0,0,0,1,1,68087,0,0.34,42783,20149,0.1493,0.1752,1,36478.62,0.05,1,1,664.8,0.13,3
15574947,656,Male,0,36,1,2,0,0,1,1,1,1,1,1,1,21478,0,0.21,22954,36166,0.0945,0.2533,0,48017.26,0.05,1,9,6942.1,0,3
15597909,652,Male,1,33,4,1,1,0,0,0,0,1,0,0,1,158438,0,0.47,43164,34754,0.16,0.4771,0,52138.8,0.06,0,1,8820.9,0,2
15782574,624,Male,1,33,0,2,0,0,1,1,0,0,1,0,0,76552,0,0.34,0,90698,0.144,0.2273,0,16492.29,0.03,0,4,6429.7,0.42,1
15734999,634,Male,0,36,0,1,1,0,0,1,0,0,1,0,0,15888,0,0.25,36631,25965,0.166,0.2428,1,25889.22,0.04,0,10,3131.9,0.14,2
15706593,850,Female,0,50,1,2,1,0,0,1,0,1,0,0,0,33742,0,0.3,9016,41219,0.0868,0.4784,0,6841.01,0.05,1,9,3382.4,0.01,4
15766686,659,Female,0,39,1,1,1,1,1,0,0,0,1,1,1,20653,0,0.23,0,29425,0.1019,0.4379,0,28873.91,0.07,0,5,1799.3,0.27,5
15590268,529,Male,1,35,2,1,1,0,1,1,0,1,1,1,0,112782,0,0.35,1568,43940,0.1152,0.307,0,20005.98,0.07,1,7,8080.2,0.48,1
15763055,572,Male,1,31,3,1,0,1,0,0,1,0,1,1,1,119997,0,0.47,40508,93872,0.1336,0.1983,0,115001.75,0.13,1,2,4827.1,0.34,1
15664754,640,Male,0,39,0,4,0,0,1,0,1,1,1,0,1,6981,1,0.15,27603,85589,0.1029,0.1158,1,9855.69,0.05,1,7,1732.5,0.08,2
15643630,770,Male,1,55,4,2,1,0,0,0,0,1,0,1,1,185211,1,0.13,34147,81939,0.1201,0.1326,0,16161.96,0.04,0,4,7849.6,0.24,3
15641043,648,Male,1,35,1,2,1,0,0,1,0,1,0,0,0,78436,0,0.17,27380,44129,0.1344,0.3644,1,98095.38,0.12,1,2,2186.4,0.34,2
15768095,579,Male,1,31,2,1,0,0,0,1,1,1,1,1,1,139048,0,0.27,0,98179,0.09,0.2894,1,7048.2,0.05,1,1,6840.9,0.33,1
15811314,589,Female,1,36,3,2,1,1,1,1,1,0,1,0,1,136330,0,0.37,30619,50213,0.1327,0.2453,0,65967.12,0.08,0,9,2521.9,0.35,3
15669922,530,Female,0,36,1,2,1,0,0,1,1,0,1,1,0,14722,0,0.36,0,82549,0.1522,0.3653,1,20786.14,0.05,1,10,6440.6,0,5
15707114,831,Male,0,30,1,2,0,0,1,0,0,1,1,1,1,3430,0,0.39,853,81803,0.105,0.436,0,78425.83,0.09,1,7,898.2,0.36,3
15670602,790,Male,1,24,5,1,0,0,0,0,1,0,0,0,1,160450,0,0.08,32110,47645,0.1584,0.4497,1,50685.09,0.08,1,8,4873.9,0.28,2
15713479,656,Male,0,35,1,2,1,0,0,1,1,1,1,1,1,1485,0,0.11,14937,34511,0.1212,0.2946,1,7265.43,0.03,0,8,7520.3,0.16,2
15663830,563,Male,0,32,1,2,1,0,0,0,1,1,1,1,0,19720,0,0.08,27233,51062,0.0822,0.1842,0,32661.95,0.04,1,5,2568.4,0.12,6
15566958,667,Male,0,39,0,1,1,0,1,1,1,1,0,1,1,41183,0,0.25,31791,72504,0.0838,0.3513,0,74548.98,0.11,1,4,1527.9,0,4
15680918,613,Male,1,34,3,1,1,0,0,1,0,1,1,0,1,139410,0,0.04,0,29607,0.1313,0.2975,1,126819.19,0.13,0,4,5480.8,0.32,6
15663921,429,Male,1,60,5,2,1,0,1,1,0,0,1,0,0,163691,0,0.21,15973,60329,0.0828,0.2356,0,71615.75,0.1,1,9,5813.5,0,4
15716324,665,Female,1,23,4,1,1,0,0,1,0,0,0,0,1,115147,0,0.42,0,74764,0.0962,0.2351,1,26805.72,0.1,1,1,2309.5,0,2
15796969,731,Male,1,33,0,2,1,0,0,1,1,0,1,1,1,74945,0,0.14,19576,91440,0.0931,0.1373,0,32803.24,0.08,1,1,5417.2,0.48,2
15574783,584,Female,1,37,2,2,1,1,1,0,1,0,0,0,1,180364,0,0.02,3173,99543,0.0806,0.3668,1,26141.88,0.07,1,9,9770.5,0,6
15773487,634,Female,1,31,2,1,0,1,0,1,1,1,0,0,1,196022,0,0.16,44404,23951,0.088,0.3226,0,56012,0.06,0,2,9661.1,0.5,1
15802486,488,Male,1,34,3,2,1,1,1,1,0,1,0,1,0,125979,0,0.41,4308,71990,0.1129,0.2046,1,38180.7,0.09,1,4,3149.4,0.33,4
15783398,535,Female,1,49,4,1,1,0,1,0,1,0,1,0,1,111422,0,0.19,27207,58864,0.1353,0.2852,1,35411.36,0.05,0,5,2111.3,0.22,6
15649418,776,Female,1,29,5,2,1,1,1,0,1,1,0,0,0,115819,0,0.17,0,23241,0.1115,0.119,0,35986.84,0.05,1,2,4440.9,0,1
15604588,850,Female,1,38,4,2,0,1,1,1,0,0,0,1,1,179361,0,0.09,24020,73607,0.1584,0.2804,1,39305.79,0.07,1,2,9888.3,0.39,2
15735428,673,Female,1,37,0,2,0,1,0,0,1,1,0,1,1,82351,0,0.42,10325,23625,0.1549,0.2198,0,25804.38,0.03,0,5,8202,0,2
15629078,850,Female,1,45,5,1,1,1,0,1,0,1,0,1,0,192744,1,0.18,20957,65533,0.1793,0.3011,1,27869.57,0.04,1,3,8997.9,0.14,6
15806880,627,Female,1,30,2,1,1,1,0,0,0,0,1,1,1,113408,0,0.06,38807,73529,0.1501,0.3426,1,92089.92,0.11,1,3,7134.1,0.06,4
15754999,570,Female,1,33,5,1,1,0,0,0,0,0,1,1,1,124641,0,0.25,25559,51007,0.0896,0.4385,1,11842.38,0.05,1,3,1860.9,0,5
15781034,796,Male,0,67,1,2,0,1,0,1,1,0,1,1,1,54871,0,0.23,25519,40716,0.1111,0.1916,1,49743.34,0.08,1,7,7915.1,0.22,5
15622017,773,Female,1,33,0,1,1,0,1,1,1,1,1,1,1,98820,0,0.33,29109,58405,0.1339,0.2083,0,55464.14,0.11,1,3,8209.2,0.28,5
15705885,752,Male,0,36,0,2,1,1,1,1,1,0,0,0,1,45571,0,0.18,25403,34607,0.1267,0.3493,1,29331.65,0.05,1,6,4090.8,0.43,4
15677382,625,Female,1,69,5,1,1,1,0,1,0,0,1,1,1,182336,0,0.28,27144,34865,0.1616,0.141,0,101036.67,0.11,1,4,6309,0.23,3
15566843,535,Male,1,20,2,1,1,0,1,1,0,1,1,0,1,118826,0,0.33,37531,90532,0.1414,0.4719,0,15354.69,0.1,1,10,5388.6,0,1
15608387,786,Female,1,29,4,2,1,0,0,1,1,0,0,1,1,103373,0,0.42,26491,65912,0.1312,0.4746,1,64199.3,0.07,0,2,3290.2,0,4
15810786,620,Female,0,67,1,2,1,1,0,0,0,1,0,0,0,43487,0,0.11,16135,45497,0.0989,0.1082,0,29686.74,0.13,1,2,8516.2,0.45,4
15626983,605,Female,0,48,1,2,1,0,1,0,1,0,0,1,1,40063,0,0.38,0,94094,0.1469,0.4026,1,80957.87,0.09,1,4,2079.7,0,2
15773605,670,Female,0,32,1,2,1,1,1,1,1,1,1,0,1,46176,0,0.11,32326,90702,0.1532,0.4096,0,108141.74,0.13,0,2,5984.4,0,2
15811261,617,Male,1,42,5,1,1,0,0,1,0,1,1,1,0,120831,0,0.21,14053,89994,0.1104,0.2033,1,8083.32,0.06,1,2,464.2,0.04,5
15590606,595,Male,0,41,0,2,1,0,1,1,0,1,0,1,1,5967,0,0.38,24667,50753,0.1081,0.3749,1,116437.55,0.12,0,5,4485.5,0.48,2
15576644,687,Female,1,29,2,1,1,1,0,1,1,0,1,0,0,122135,1,0.47,38013,33496,0.099,0.1589,0,59133.5,0.09,0,2,7586.4,0,3
15750264,757,Male,1,30,1,2,1,0,0,0,0,0,0,1,0,62972,0,0.37,41291,82947,0.1263,0.3149,0,26444.4,0.09,1,3,5303.8,0.07,2
15741554,746,Male,1,31,3,1,1,0,1,0,1,0,1,0,1,174816,0,0.19,0,29317,0.0965,0.1046,0,69449.95,0.13,1,5,5798.5,0.5,6
15769051,503,Male,1,25,5,1,0,0,0,0,1,1,1,1,1,192841,0,0.48,29255,46077,0.1186,0.4393,0,29994.62,0.04,1,8,8595.9,0,3
15812198,543,Male,0,48,1,1,0,0,1,1,1,1,1,0,1,33311,1,0.44,21970,26113,0.1112,0.4271,1,35868.02,0.05,0,6,6988.9,0,2
15699772,428,Female,1,40,0,2,1,1,1,0,0,0,1,1,0,72876,1,0.44,21232,57847,0.0842,0.3959,1,20601.81,0.05,0,7,7262.2,0.28,6
15744105,768,Female,0,28,0,2,0,0,0,0,0,1,1,1,0,50911,0,0.05,19135,81638,0.092,0.3623,0,24840.4,0.06,1,8,9604.1,0,6
15739858,618,Male,1,56,2,1,1,1,1,0,1,1,0,1,1,142400,1,0.14,6876,95656,0.1542,0.2931,0,13331.14,0.05,1,3,3712,0.29,2
15723720,591,Female,0,31,0,2,0,0,0,1,0,0,0,0,1,48778,0,0.09,9547,42816,0.1173,0.2558,0,90358.61,0.09,1,2,1671.4,0.34,3
15638355,658,Female,1,35,3,1,0,0,1,0,0,0,0,0,1,156362,1,0.32,0,90594,0.1336,0.2187,1,65517.24,0.08,0,5,7980.2,0,5
15805637,625,Male,1,36,4,3,1,0,0,1,0,1,1,0,0,133808,1,0.43,33042,56051,0.1602,0.3092,1,26841.44,0.11,0,8,3057.8,0,5
15629575,717,Male,1,36,2,1,1,0,1,1,1,0,1,1,0,179129,1,0.16,21080,63825,0.1266,0.2885,1,25566.32,0.06,0,1,994.8,0.3,6
15586243,667,Male,1,44,0,1,1,1,0,0,0,1,1,1,0,91811,0,0.06,35745,61272,0.1034,0.426,0,17602.67,0.03,1,10,5077.7,0.48,3
15757931,804,Male,1,24,5,2,1,0,0,0,0,0,0,0,1,173195,0,0.4,16132,36227,0.0926,0.1199,0,21250.69,0.03,0,1,8659.7,0,1
15716023,693,Male,1,31,2,2,0,0,0,1,0,1,0,0,0,182271,0,0.49,16333,47883,0.104,0.3141,0,16114.42,0.11,1,1,1080.7,0.45,4
15647782,729,Male,1,36,5,2,1,0,0,1,0,1,1,1,1,177130,0,0.1,0,43099,0.1317,0.1683,0,33729.44,0.08,0,10,9929.5,0.33,6
15716609,484,Male,0,54,1,1,0,1,0,0,1,1,0,1,0,49955,1,0.26,24030,70052,0.0811,0.2912,0,59362.69,0.12,0,2,6237.7,0,6
15623791,632,Female,1,40,5,1,1,0,1,0,0,0,1,0,0,141897,0,0.2,15045,36549,0.179,0.3994,1,15919.89,0.03,0,2,4197.1,0,1
15627262,536,Male,1,23,3,2,1,0,0,0,1,1,1,1,0,120662,0,0.09,0,44544,0.173,0.2338,0,19817.65,0.07,0,4,6967.8,0.27,2
15652693,573,Female,1,26,3,1,0,1,1,1,1,1,1,1,0,149815,1,0.29,16944,59128,0.0895,0.2345,1,59354.78,0.06,0,10,2364.4,0.03,3
15586993,655,Female,0,56,1,2,1,0,1,0,1,0,1,1,0,41783,0,0.21,38639,37321,0.1216,0.3252,1,79973.32,0.09,1,5,6536.3,0,1
15815560,666,Male,0,74,0,1,1,0,1,0,0,0,0,1,1,46172,0,0.32,29515,71470,0.1581,0.1786,0,89506.29,0.11,1,9,1834.3,0,6
15584930,726,Male,0,30,0,2,1,0,1,0,1,1,0,0,1,2704,0,0.42,39163,30805,0.0879,0.2213,1,24032.09,0.07,0,9,8549.8,0,1
15799031,523,Male,0,39,0,2,1,1,0,0,1,0,1,1,0,6727,0,0.41,18687,88430,0.1779,0.2098,1,77952.73,0.1,0,7,7737.6,0,4
15810457,728,Female,1,33,4,2,1,1,0,0,0,0,0,0,0,170764,0,0.08,0,46131,0.1742,0.4525,1,74937.48,0.1,0,6,4767.2,0,3
15697879,701,Male,0,30,0,2,1,0,0,0,0,0,0,1,0,45742,0,0.08,27470,41043,0.1342,0.4471,0,39185.67,0.12,0,4,5681,0.49,5
15594902,518,Male,1,38,4,1,0,1,0,0,1,1,1,0,0,162305,0,0.39,0,23953,0.1309,0.2145,0,19269.11,0.08,1,1,6433.1,0,4
15799710,739,Male,1,37,1,1,0,1,0,1,1,0,0,1,1,80884,0,0.45,17140,64932,0.0804,0.2376,1,11648.64,0.03,1,2,6767.4,0,6
15659651,531,Female,1,31,3,1,1,1,1,1,0,0,0,0,1,118508,1,0.4,35503,59983,0.1708,0.1461,0,18796.6,0.12,0,7,1914.3,0,3
15645956,452,Male,1,44,0,1,1,0,0,1,0,0,1,1,0,69698,0,0.02,17037,97497,0.0985,0.3495,0,69085.89,0.09,0,1,8816.8,0.27,2
15651713,684,Male,1,45,4,1,1,1,0,0,0,0,1,0,0,183575,0,0.49,20417,56985,0.112,0.1786,1,58618.62,0.07,0,7,9900.4,0.37,6
15737265,728,Male,1,39,5,1,0,0,0,1,0,1,0,1,0,161204,0,0.42,42208,31784,0.1282,0.4106,1,12325.01,0.06,0,9,4759.2,0.37,2
15687310,783,Male,1,39,2,2,1,1,1,1,1,0,1,1,0,143753,0,0.25,0,45575,0.0903,0.3503,1,27969.3,0.1,0,5,5629.1,0.42,6
15607347,734,Male,1,22,3,1,0,1,0,1,1,1,1,1,0,121894,1,0.2,24696,50092,0.1777,0.4785,1,54511.86,0.07,0,4,8469.3,0.03,4
15698321,648,Male,1,34,2,2,1,1,1,0,0,1,1,0,0,147056,0,0.14,0,49824,0.1694,0.3815,0,36530.98,0.08,1,6,2249.1,0.26,2
15657812,688,Male,1,52,2,2,1,1,1,1,1,1,0,1,1,172034,0,0.25,17308,95850,0.1545,0.2624,0,24260.17,0.03,1,5,1276.4,0.24,3
15569187,680,Male,1,35,2,2,0,0,0,0,1,0,1,0,1,143774,0,0.18,19713,76670,0.1698,0.1094,1,14248.43,0.05,0,5,2355.4,0.03,4
15681562,516,Female,1,43,4,2,1,1,0,0,0,0,0,0,0,139367,0,0.21,0,78465,0.1732,0.217,1,42002.08,0.06,1,3,7119.1,0.4,6
15615456,680,Female,1,37,0,1,1,0,1,1,1,1,1,1,1,81777,1,0.12,26940,73261,0.0958,0.1508,1,108559.11,0.12,0,8,6189,0,4
15589793,604,Male,1,53,3,1,1,0,0,1,0,0,1,0,0,190999,1,0.28,35262,80916,0.1132,0.2877,0,80504.94,0.11,0,8,1274.6,0,1
15781884,624,Male,0,27,1,2,0,1,1,1,1,0,0,1,0,4471,0,0.11,25483,32640,0.092,0.4682,0,77849.2,0.08,1,6,6006.9,0,5
15675190,623,Male,1,21,3,2,0,1,1,1,0,1,1,0,1,135851,0,0.29,497,35469,0.1028,0.2163,1,28418.92,0.09,1,2,6093.4,0.15,4
15600734,624,Male,1,51,3,2,1,0,1,0,1,0,0,1,1,172373,0,0.37,44458,45721,0.1498,0.321,0,15490.25,0.07,1,10,9931,0,5
15779176,565,Female,1,58,2,3,0,1,0,1,0,0,1,0,1,135876,1,0.25,0,67673,0.0813,0.4563,0,40727.14,0.04,1,9,3212.4,0,3
15605286,565,Male,1,55,4,2,1,0,0,0,0,1,0,1,1,128125,1,0.19,30313,59493,0.1388,0.2433,1,29710.8,0.07,1,10,1353.6,0.16,5
15674922,710,Male,1,54,4,1,1,0,1,0,1,1,0,0,1,167024,1,0.36,5556,33122,0.1479,0.1296,0,19062.39,0.04,1,8,2268.9,0.2,5
15737506,645,Male,1,42,4,1,0,1,1,0,1,0,0,0,1,149807,0,0.46,41210,49387,0.0816,0.2544,1,36762.38,0.07,0,9,9181.1,0.07,4
15780514,707,Male,0,33,1,1,1,1,1,0,0,1,0,1,0,54291,0,0.25,30241,71665,0.1664,0.3296,0,53460.39,0.12,0,3,5714.4,0.03,1
15623647,655,Female,1,36,0,1,1,1,1,0,1,1,1,1,0,86014,0,0.35,26932,50127,0.0921,0.3423,1,19876.17,0.11,0,10,388.2,0,2
15668472,705,Female,1,24,1,2,0,0,1,1,0,1,1,0,0,79886,0,0.21,3479,63039,0.1668,0.2231,1,103418.81,0.11,0,6,518.2,0.25,6
15692416,358,Female,1,52,4,3,1,1,1,1,0,1,1,1,0,141959,1,0.35,0,34242,0.1467,0.2288,1,67271.04,0.09,0,6,422.6,0.46,1
15771139,578,Male,1,34,0,2,1,0,0,0,0,0,0,0,0,66681,0,0.19,15580,42770,0.1691,0.2872,0,59836.87,0.13,0,3,3019.1,0,5
15738318,800,Female,1,40,1,1,1,0,1,0,1,0,0,0,0,98640,1,0.07,3398,57874,0.0888,0.4539,1,9787.48,0.08,0,1,8829.9,0.3,3
15772243,612,Female,1,33,2,1,0,0,1,0,1,1,1,1,0,142798,1,0.12,40630,59961,0.1747,0.3743,1,50170.01,0.13,0,10,5073.6,0.17,5
15638463,681,Female,1,48,5,1,1,1,0,1,0,0,1,0,0,163582,0,0.15,15131,62181,0.1009,0.2755,1,27745.81,0.05,1,5,4649.5,0.23,3
15598088,559,Male,1,25,5,2,1,1,1,0,1,0,0,1,1,163221,0,0.18,30963,43883,0.0852,0.3873,1,45289.18,0.05,1,8,7977.8,0.27,3
15693468,488,Female,0,39,1,1,0,1,0,1,0,1,1,1,1,12440,0,0.45,0,30189,0.0904,0.2789,1,99582.92,0.12,0,7,6547.5,0,4
15671930,717,Female,1,36,3,2,1,0,0,0,1,0,1,1,0,145552,0,0.19,19515,24321,0.1301,0.4251,1,42237.61,0.1,1,10,6774.3,0.47,3
15762268,666,Female,0,41,1,1,1,0,0,0,1,1,1,0,1,50908,0,0.5,23958,38761,0.1367,0.1152,0,55026.66,0.07,0,2,3746.3,0.29,2
15780954,582,Male,0,26,0,2,1,0,0,1,1,0,0,1,0,30149,0,0.09,0,29700,0.0894,0.2236,0,28580.14,0.03,0,6,9501.5,0.5,3
15700174,733,Female,0,30,0,1,0,1,1,1,0,1,0,0,0,57769,0,0.1,12957,94228,0.096,0.3713,1,33934.69,0.05,0,7,4074,0,4
15635728,693,Male,1,41,4,2,0,0,1,0,0,1,1,0,0,156381,0,0.07,43703,67129,0.1272,0.1599,1,7752.53,0.03,0,1,5736.5,0.12,1
